ID_ZLECENIA_PALONA;DTZAPIS;ILOSC_PALONA;NUMERZASYPU;IDZLECENIE;NUMERPIECA;Anulowany;Zagubiona;SUMA_ZIELONEJ;QuantityError;PREV_ILOSC_PALONA;Posted;ZbiornikKawyPalonej;LockedByEditor;dtLastEdited;ExternalErrorCleaner;READJUSTED_BY;TruckNo1;TruckNo2;dtRoastingStart;dtRoastingFinish;ikWh_counter_start;ikWh_counter_finish;im3_counter_start;im3_counter_finish;ikWh_multiplier;im3_multiplier;ikWh_unit_name;im3_unit_name;ikWh_consumption;im3_consumption;ikWh_counter1_start;ikWh_counter1_finish;ikWh_multiplier1;ikWh_unit_name1;ikWh_consumption1;ikWh_total_consumption;lTriggerCounter
1197294;2023-11-22 06:45:26.637;342,1;5;137704;3000;0;NULL;402,4;0;342,1;1;638;NULL;2023-11-22 07:18:42.473;NULL;NULL;NULL;NULL;2023-11-22 06:51:29.320;2023-11-22 06:58:18.500;1007204;1007218;451313;451323;1;1;kWh;m3;14;10;NULL;NULL;NULL;NULL;NULL;14;459
1197293;2023-11-22 06:43:47.007;525,9;6;137703;4000;0;NULL;630,7;0;525,9;1;650;NULL;2023-11-22 07:25:42.430;NULL;NULL;NULL;NULL;2023-11-22 07:07:51.493;2023-11-22 07:16:55.483;3793596;3793608;9595447;9596703;1;1;kWh;m3;12;1256;9806084;9806370;0,01;kWh;2,86;14,86;7380
1197292;2023-11-22 06:36:06.400;341,7;4;137704;3000;0;NULL;400,5;0;341,7;1;638;NULL;2023-11-22 07:13:42.770;NULL;NULL;NULL;NULL;2023-11-22 06:44:50.417;2023-11-22 06:50:42.150;1007187;1007202;451303;451313;1;1;kWh;m3;15;10;NULL;NULL;NULL;NULL;NULL;15;457
1197291;2023-11-22 06:32:57.067;524,4;5;137703;4000;0;NULL;630,8;0;524,4;1;651;NULL;2023-11-22 07:10:42.580;NULL;NULL;NULL;NULL;2023-11-22 06:53:23.463;2023-11-22 07:03:15.250;3793577;3793590;9594232;9595396;1;1;kWh;m3;13;1164;9805815;9805980;0,01;kWh;1,65;14,65;7379
1197290;2023-11-22 06:27:39.163;343,3;3;137704;3000;0;NULL;401,7;0;343,3;1;638;NULL;2023-11-22 06:50:41.993;NULL;NULL;NULL;NULL;2023-11-22 06:35:33.357;2023-11-22 06:41:55.463;1007167;1007182;451293;451303;1;1;kWh;m3;15;10;NULL;NULL;NULL;NULL;NULL;15;455
1197289;2023-11-22 06:23:17.597;525,2;4;137703;4000;0;NULL;631,2;0;525,2;1;652;NULL;2023-11-22 06:58:42.147;NULL;NULL;NULL;NULL;2023-11-22 06:42:39.460;2023-11-22 06:52:52.340;3793562;3793576;9593015;9594232;1;1;kWh;m3;14;1217;9805614;9805800;0,01;kWh;1,86;15,86;7378
1197288;2023-11-22 06:16:49.370;343,6;2;137704;3000;0;NULL;402,3;0;343,6;1;638;NULL;2023-11-22 06:42:42.410;NULL;NULL;NULL;NULL;2023-11-22 06:27:12.680;2023-11-22 06:33:48.797;1007149;1007163;451282;451292;1;1;kWh;m3;14;10;NULL;NULL;NULL;NULL;NULL;14;453
1197287;2023-11-22 06:13:53.980;524,4;3;137703;4000;0;NULL;630,7;0;524,4;1;652;NULL;2023-11-22 06:48:42.430;NULL;NULL;NULL;NULL;2023-11-22 06:32:32.983;2023-11-22 06:41:55.567;3793548;3793561;9591800;9593015;1;1;kWh;m3;13;1215;9805426;9805611;0,01;kWh;1,85;14,85;7377
1197286;2023-11-22 06:10:15.000;343,3;1;137704;3000;0;NULL;401,5;0;343,3;1;638;NULL;2023-11-22 06:35:41.857;NULL;NULL;NULL;NULL;2023-11-22 06:16:17.910;2023-11-22 06:22:59.870;1007124;1007138;451269;451279;1;1;kWh;m3;14;10;NULL;NULL;NULL;NULL;NULL;14;451
1197285;2023-11-22 06:07:39.803;523,5;2;137703;4000;0;NULL;630,6;0;523,5;1;652;NULL;2023-11-22 06:37:42.670;NULL;NULL;NULL;NULL;2023-11-22 06:21:47.600;2023-11-22 06:31:50.440;3793533;3793547;9590589;9591800;1;1;kWh;m3;14;1211;9805231;9805423;0,01;kWh;1,92;15,92;7376
1197284;2023-11-22 06:01:45.000;523,6;1;137703;4000;0;NULL;631;0;523,6;1;652;NULL;2023-11-22 06:26:41.960;NULL;NULL;NULL;NULL;2023-11-22 06:08:44.753;2023-11-22 06:19:05.703;3793517;3793530;9589329;9590589;1;1;kWh;m3;13;1260;9804847;9805181;0,01;kWh;3,34;16,34;7375
1197283;2023-11-22 05:51:56.753;297;18;137701;3000;0;NULL;351,8;0;297;1;649;NULL;2023-11-22 06:15:42.757;NULL;NULL;6;NULL;2023-11-22 05:59:21.237;2023-11-22 06:06:53.320;1007084;1007102;451258;451266;1;1;kWh;m3;18;8;NULL;NULL;NULL;NULL;NULL;18;449
1197282;2023-11-22 05:42:47.317;299;17;137701;3000;0;NULL;352,3;0;299;1;649;NULL;2023-11-22 06:07:42.383;NULL;NULL;6;NULL;2023-11-22 05:50:58.870;2023-11-22 05:58:29.447;1007065;1007083;451250;451258;1;1;kWh;m3;18;8;NULL;NULL;NULL;NULL;NULL;18;447
1197281;2023-11-22 05:34:04.060;299,4;16;137701;3000;0;NULL;352,6;0;299,4;1;653;NULL;2023-11-22 05:58:42.447;NULL;NULL;NULL;NULL;2023-11-22 05:42:36.017;2023-11-22 05:49:36.480;1007045;1007061;451242;451249;1;1;kWh;m3;16;7;NULL;NULL;NULL;NULL;NULL;16;445
1197280;2023-11-22 05:33:30.997;433,3;8;137702;4000;0;NULL;500,2;0;433,3;1;644;NULL;2023-11-22 05:55:41.820;NULL;NULL;NULL;NULL;2023-11-22 05:44:13.873;2023-11-22 05:49:58.860;3793490;3793499;9588292;9589329;1;1;kWh;m3;9;1037;9804329;9804486;0,01;kWh;1,57;10,57;7374
1197279;2023-11-22 05:25:40.107;298,8;15;137701;3000;0;NULL;351,6;0;298,8;1;653;NULL;2023-11-22 05:50:42.707;NULL;NULL;NULL;NULL;2023-11-22 05:33:31.610;2023-11-22 05:40:54.133;1007026;1007043;451234;451242;1;1;kWh;m3;17;8;NULL;NULL;NULL;NULL;NULL;17;443
1197278;2023-11-22 05:25:02.860;431,7;7;137702;4000;0;NULL;500,2;0;431,7;1;644;NULL;2023-11-22 05:48:41.950;NULL;NULL;NULL;NULL;2023-11-22 05:35:44.537;2023-11-22 05:41:53.837;3793479;3793488;9587258;9588292;1;1;kWh;m3;9;1034;9804089;9804263;0,01;kWh;1,74;10,74;7373
1197277;2023-11-22 05:15:35.980;432,2;6;137702;4000;0;NULL;500,2;0;432,2;1;644;NULL;2023-11-22 05:39:42.173;NULL;NULL;NULL;NULL;2023-11-22 05:28:14.137;2023-11-22 05:34:44.590;3793468;3793478;9586224;9587258;1;1;kWh;m3;10;1034;9803863;9804058;0,01;kWh;1,95;11,95;7372
1197276;2023-11-22 05:13:35.613;298,7;14;137701;3000;0;NULL;352;0;298,7;1;654;NULL;2023-11-22 05:40:42.333;NULL;NULL;NULL;NULL;2023-11-22 05:24:41.263;2023-11-22 05:32:29.237;1007005;1007022;451224;451233;1;1;kWh;m3;17;9;NULL;NULL;NULL;NULL;NULL;17;441
1197275;2023-11-22 05:06:49.437;433,2;5;137702;4000;0;NULL;500,4;0;433,2;1;644;NULL;2023-11-22 05:31:42.083;NULL;NULL;NULL;NULL;2023-11-22 05:21:03.440;2023-11-22 05:27:25.360;3793458;3793467;9585195;9586224;1;1;kWh;m3;9;1029;9803652;9803842;0,01;kWh;1,9;10,9;7371
1197274;2023-11-22 05:04:52.877;298,7;13;137701;3000;0;NULL;352;0;298,7;1;654;NULL;2023-11-22 05:28:42.657;NULL;NULL;NULL;NULL;2023-11-22 05:12:50.637;2023-11-22 05:20:29.917;1006977;1006995;451215;451223;1;1;kWh;m3;18;8;NULL;NULL;NULL;NULL;NULL;18;439
1197273;2023-11-22 04:55:38.990;299;12;137701;3000;0;NULL;351,7;0;299;1;654;NULL;2023-11-22 05:20:42.743;NULL;NULL;NULL;NULL;2023-11-22 05:04:33.217;2023-11-22 05:11:48.543;1006958;1006976;451207;451215;1;1;kWh;m3;18;8;NULL;NULL;NULL;NULL;NULL;18;437
1197272;2023-11-22 04:53:30.773;433,1;4;137702;4000;0;NULL;500,2;0;433,1;1;643;NULL;2023-11-22 05:25:43.050;NULL;NULL;NULL;NULL;2023-11-22 05:13:36.727;2023-11-22 05:19:55.250;3793448;3793457;9584163;9585195;1;1;kWh;m3;9;1032;9803314;9803599;0,01;kWh;2,85;11,85;7370
1197271;2023-11-22 04:45:54.103;299,2;11;137701;3000;0;NULL;352,5;0;299,2;1;653;NULL;2023-11-22 05:11:42.583;NULL;NULL;NULL;NULL;2023-11-22 04:55:14.123;2023-11-22 05:01:58.160;1006938;1006952;451198;451205;1;1;kWh;m3;14;7;NULL;NULL;NULL;NULL;NULL;14;436
1197270;2023-11-22 04:36:53.137;430,5;3;137702;4000;0;NULL;500,2;0;430,5;1;643;NULL;2023-11-22 05:17:43.103;NULL;NULL;NULL;NULL;2023-11-22 05:06:18.880;2023-11-22 05:12:00.667;3793438;3793446;9583109;9584163;1;1;kWh;m3;8;1054;9803103;9803286;0,01;kWh;1,83;9,83;7369
1197269;2023-11-22 04:35:30.223;299,3;10;137701;3000;0;NULL;352;0;299,3;1;653;NULL;2023-11-22 05:00:42.770;NULL;NULL;NULL;NULL;2023-11-22 04:45:15.920;2023-11-22 04:51:50.220;1006914;1006930;451188;451196;1;1;kWh;m3;16;8;NULL;NULL;NULL;NULL;NULL;16;434
1197268;2023-11-22 04:26:39.473;299,9;9;137701;3000;0;NULL;352,6;0;299,9;1;653;NULL;2023-11-22 04:51:42.730;NULL;NULL;NULL;NULL;2023-11-22 04:34:41.447;2023-11-22 04:41:52.133;1006891;1006908;451180;451187;1;1;kWh;m3;17;7;NULL;NULL;NULL;NULL;NULL;17;432
1197267;2023-11-22 04:15:55.447;299,5;8;137701;3000;0;NULL;352;0;299,5;1;653;NULL;2023-11-22 04:41:41.940;NULL;NULL;NULL;NULL;2023-11-22 04:25:39.193;2023-11-22 04:32:48.487;1006870;1006887;451171;451179;1;1;kWh;m3;17;8;NULL;NULL;NULL;NULL;NULL;17;430
1197266;2023-11-22 04:14:46.640;428,9;2;137702;4000;0;NULL;500,2;0;428,9;1;643;NULL;2023-11-22 05:06:43.077;NULL;NULL;NULL;NULL;2023-11-22 04:53:07.610;2023-11-22 04:58:54.793;3793422;3793430;9582040;9583109;1;1;kWh;m3;8;1069;9802806;9802966;0,01;kWh;1,6;9,6;7368
1197265;2023-11-22 04:07:03.150;299,3;7;137701;3000;0;NULL;352,1;0;299,3;1;653;NULL;2023-11-22 04:31:42.187;NULL;NULL;NULL;NULL;2023-11-22 04:15:28.757;2023-11-22 04:22:51.523;1006846;1006862;451162;451169;1;1;kWh;m3;16;7;NULL;NULL;NULL;NULL;NULL;16;428
1197264;2023-11-22 04:06:34.000;433,8;1;137702;4000;0;NULL;500,6;0;433,8;1;642;NULL;2023-11-22 04:48:42.140;NULL;NULL;NULL;NULL;2023-11-22 04:36:31.153;2023-11-22 04:42:47.050;3793404;3793413;9580990;9582040;1;1;kWh;m3;9;1050;9802470;9802585;0,01;kWh;1,15;10,15;7367
1197263;2023-11-22 03:58:32.313;298,9;6;137701;3000;0;NULL;351,7;0;298,9;1;653;NULL;2023-11-22 04:23:43.170;NULL;NULL;NULL;NULL;2023-11-22 04:06:35.590;2023-11-22 04:13:48.410;1006826;1006843;451153;451161;1;1;kWh;m3;17;8;NULL;NULL;NULL;NULL;NULL;17;426
1197262;2023-11-22 03:50:40.617;299,3;5;137701;3000;0;NULL;351,9;0;299,3;1;653;NULL;2023-11-22 04:13:42.770;NULL;NULL;NULL;NULL;2023-11-22 03:57:43.683;2023-11-22 04:05:02.520;1006806;1006822;451145;451152;1;1;kWh;m3;16;7;NULL;NULL;NULL;NULL;NULL;16;424
1197261;2023-11-22 03:48:39.043;504,9;6;137700;4000;0;NULL;600,6;0;504,9;0;652;NULL;2023-11-22 04:31:00.770;NULL;NULL;NULL;NULL;2023-11-22 04:04:12.713;2023-11-22 04:10:57.097;3793369;3793379;9579769;9580990;1;1;kWh;m3;10;1221;9801857;9801996;0,01;kWh;1,39;11,39;7365
1197260;2023-11-22 03:38:30.953;299,6;4;137701;3000;0;NULL;352,5;0;299,6;1;653;NULL;2023-11-22 04:05:41.973;NULL;NULL;NULL;NULL;2023-11-22 03:48:40.640;2023-11-22 03:56:25.743;1006785;1006803;451136;451144;1;1;kWh;m3;18;8;NULL;NULL;NULL;NULL;NULL;18;422
1197259;2023-11-22 03:30:44.763;505,1;5;137700;4000;0;NULL;600,6;0;505,1;1;651;NULL;2023-11-22 04:09:42.830;NULL;NULL;NULL;NULL;2023-11-22 03:55:47.853;2023-11-22 04:01:54.160;3793358;3793366;9578547;9579661;1;1;kWh;m3;8;1114;9801647;9801795;0,01;kWh;1,48;9,48;7363
1197258;2023-11-22 03:28:41.087;299,8;3;137701;3000;0;NULL;352,3;0;299,8;1;653;NULL;2023-11-22 03:54:42.217;NULL;NULL;NULL;NULL;2023-11-22 03:37:43.060;2023-11-22 03:45:05.510;1006760;1006776;451126;451133;1;1;kWh;m3;16;7;NULL;NULL;NULL;NULL;NULL;16;420
1197257;2023-11-22 03:20:54.260;505,1;4;137700;4000;0;NULL;600,6;0;505,1;1;651;NULL;2023-11-22 04:04:42.280;NULL;NULL;NULL;NULL;2023-11-22 03:47:52.740;2023-11-22 03:54:57.160;3793347;3793356;9577287;9578547;1;1;kWh;m3;9;1260;9801398;9801614;0,01;kWh;2,16;11,16;7362
1197256;2023-11-22 03:13:46.077;299,4;2;137701;3000;0;NULL;351,8;0;299,4;1;653;NULL;2023-11-22 03:45:42.583;NULL;NULL;NULL;NULL;2023-11-22 03:28:15.913;2023-11-22 03:35:53.383;1006738;1006756;451116;451125;1;1;kWh;m3;18;9;NULL;NULL;NULL;NULL;NULL;18;418
1197255;2023-11-22 03:08:46.600;504,9;3;137700;4000;0;NULL;600,6;0;504,9;1;652;NULL;2023-11-22 03:41:41.800;NULL;NULL;NULL;NULL;2023-11-22 03:28:16.017;2023-11-22 03:35:43.587;3793325;3793336;9576060;9577287;1;1;kWh;m3;11;1227;9801029;9801172;0,01;kWh;1,43;12,43;7361
1197254;2023-11-22 03:01:49.720;505,1;2;137700;4000;0;NULL;600,8;0;505,1;1;652;NULL;2023-11-22 03:33:41.983;NULL;NULL;NULL;NULL;2023-11-22 03:20:30.513;2023-11-22 03:27:40.427;3793314;3793324;9574802;9576060;1;1;kWh;m3;10;1258;9800883;9801022;0,01;kWh;1,39;11,39;7360
1197253;2023-11-22 02:59:28.000;299,6;1;137701;3000;0;NULL;351,8;0;299,6;1;653;NULL;2023-11-22 03:31:42.340;NULL;NULL;NULL;NULL;2023-11-22 03:13:19.970;2023-11-22 03:20:54.660;1006705;1006722;451103;451112;1;1;kWh;m3;17;9;NULL;NULL;NULL;NULL;NULL;17;416
1197252;2023-11-22 02:56:06.000;504,7;1;137700;4000;0;NULL;600,6;0;504,7;1;652;NULL;2023-11-22 03:20:43.060;NULL;NULL;NULL;NULL;2023-11-22 03:06:13.847;2023-11-22 03:13:20.070;3793298;3793307;9573523;9574802;1;1;kWh;m3;9;1279;9800631;9800752;0,01;kWh;1,21;10,21;7359
1197251;2023-11-22 02:51:35.173;347;6;137699;3000;0;NULL;401,4;0;347;1;637;NULL;2023-11-22 03:19:17.953;1;24;NULL;NULL;2023-11-22 02:58:23.697;2023-11-22 03:04:54.610;1006669;1006686;451090;451100;1;1;kWh;m3;17;10;NULL;NULL;NULL;NULL;NULL;17;414
1197250;2023-11-22 02:44:06.043;343,2;5;137699;3000;0;NULL;404,1;0;343,2;1;637;NULL;2023-11-22 03:06:42.467;NULL;NULL;NULL;NULL;2023-11-22 02:50:50.923;2023-11-22 02:57:42.177;1006653;1006669;451081;451090;1;1;kWh;m3;16;9;NULL;NULL;NULL;NULL;NULL;16;412
1197249;2023-11-22 02:33:24.183;342,8;4;137699;3000;0;NULL;401,9;0;342,8;1;637;NULL;2023-11-22 02:59:42.627;NULL;NULL;NULL;NULL;2023-11-22 02:43:16.690;2023-11-22 02:49:55.237;1006636;1006651;451070;451081;1;1;kWh;m3;15;11;NULL;NULL;NULL;NULL;NULL;15;410
1197248;2023-11-22 02:24:58.590;339,9;3;137699;3000;0;NULL;400,1;0;339,9;1;636;NULL;2023-11-22 02:47:42.900;NULL;NULL;NULL;NULL;2023-11-22 02:32:02.287;2023-11-22 02:38:42.117;1006611;1006626;451059;451068;1;1;kWh;m3;15;9;NULL;NULL;NULL;NULL;NULL;15;408
1197247;2023-11-22 02:23:10.790;498,4;13;137698;4000;0;NULL;600,9;0;498,4;1;651;NULL;2023-11-22 02:57:42.707;NULL;NULL;NULL;NULL;2023-11-22 02:41:57.040;2023-11-22 02:50:51.027;3793271;3793283;9572254;9573523;1;1;kWh;m3;12;1269;9800185;9800350;0,01;kWh;1,65;13,65;7358
1197246;2023-11-22 02:17:03.820;341,8;2;137699;3000;0;NULL;402,6;0;341,8;1;636;NULL;2023-11-22 02:39:42.723;NULL;NULL;NULL;NULL;2023-11-22 02:24:06.253;2023-11-22 02:30:57.030;1006593;1006608;451049;451058;1;1;kWh;m3;15;9;NULL;NULL;NULL;NULL;NULL;15;406
1197245;2023-11-22 02:13:42.837;499,1;12;137698;4000;0;NULL;601,5;0;499,1;1;651;NULL;2023-11-22 02:47:42.873;NULL;NULL;NULL;NULL;2023-11-22 02:33:00.237;2023-11-22 02:41:21.140;3793257;3793269;9570998;9572254;1;1;kWh;m3;12;1256;9799880;9800169;0,01;kWh;2,89;14,89;7357
1197244;2023-11-22 02:03:52.857;499,7;11;137698;4000;0;NULL;602;0;499,7;1;651;NULL;2023-11-22 02:37:42.920;NULL;NULL;NULL;NULL;2023-11-22 02:22:56.423;2023-11-22 02:31:28.317;3793243;3793255;9569734;9570998;1;1;kWh;m3;12;1264;9799677;9799860;0,01;kWh;1,83;13,83;7356
1197243;2023-11-22 02:01:48.000;341;1;137699;3000;0;NULL;401,1;0;341;1;636;NULL;2023-11-22 02:32:42.997;NULL;NULL;NULL;NULL;2023-11-22 02:16:22.490;2023-11-22 02:23:27.860;1006574;1006590;451037;451049;1;1;kWh;m3;16;12;NULL;NULL;NULL;NULL;NULL;16;404
1197242;2023-11-22 01:53:56.990;498,6;10;137698;4000;0;NULL;601,4;0;498,6;1;651;NULL;2023-11-22 02:28:43.050;NULL;NULL;NULL;NULL;2023-11-22 02:12:44.110;2023-11-22 02:22:00.453;3793229;3793242;9568471;9569734;1;1;kWh;m3;13;1263;9799488;9799672;0,01;kWh;1,84;14,84;7355
1197241;2023-11-22 01:49:47.910;302,8;11;137697;3000;0;NULL;351,2;0;302,8;1;653;NULL;2023-11-22 02:18:42.730;NULL;NULL;NULL;NULL;2023-11-22 02:00:56.477;2023-11-22 02:09:54.367;1006538;1006560;451027;451035;1;1;kWh;m3;22;8;NULL;NULL;NULL;NULL;NULL;22;402
1197240;2023-11-22 01:45:24.677;499,5;9;137698;4000;0;NULL;601,8;0;499,5;1;651;NULL;2023-11-22 02:17:42.433;NULL;NULL;NULL;NULL;2023-11-22 02:03:06.307;2023-11-22 02:11:54.030;3793215;3793228;9567209;9568471;1;1;kWh;m3;13;1262;9799305;9799484;0,01;kWh;1,79;14,79;7354
1197239;2023-11-22 01:38:27.523;302,8;10;137697;3000;0;NULL;351,2;0;302,8;1;653;NULL;2023-11-22 02:06:42.813;NULL;NULL;NULL;NULL;2023-11-22 01:48:43.677;2023-11-22 01:58:20.170;1006510;1006533;451019;451026;1;1;kWh;m3;23;7;NULL;NULL;NULL;NULL;NULL;23;400
1197238;2023-11-22 01:34:26.957;500,3;8;137698;4000;0;NULL;601,8;0;500,3;1;651;NULL;2023-11-22 02:08:42.813;NULL;NULL;NULL;NULL;2023-11-22 01:53:27.430;2023-11-22 02:02:04.350;3793202;3793215;9565959;9567209;1;1;kWh;m3;13;1250;9799135;9799300;0,01;kWh;1,65;14,65;7353
1197237;2023-11-22 01:26:37.450;302,8;9;137697;3000;0;NULL;351,5;0;302,8;1;653;NULL;2023-11-22 01:55:42.297;NULL;NULL;NULL;NULL;2023-11-22 01:37:48.227;2023-11-22 01:47:32.343;1006486;1006507;451011;451018;1;1;kWh;m3;21;7;NULL;NULL;NULL;NULL;NULL;21;398
1197236;2023-11-22 01:24:56.647;512;7;137698;4000;0;NULL;601,7;0;512;1;603;NULL;2023-11-22 03:53:16.290;1;24;NULL;NULL;2023-11-22 01:44:23.350;2023-11-22 01:52:42.283;3793189;3793201;9564707;9565959;1;1;kWh;m3;12;1252;9798957;9799116;0,01;kWh;1,59;13,59;7352
1197235;2023-11-22 01:17:00.603;302,2;8;137697;3000;0;NULL;351,1;0;302,2;1;653;NULL;2023-11-22 01:43:42.157;NULL;NULL;NULL;NULL;2023-11-22 01:25:43.830;2023-11-22 01:34:39.947;1006455;1006478;451002;451009;1;1;kWh;m3;23;7;NULL;NULL;NULL;NULL;NULL;23;396
1197234;2023-11-22 01:15:03.410;498,7;6;137698;4000;0;NULL;601,6;0;498,7;1;651;NULL;2023-11-22 01:49:42.467;NULL;NULL;NULL;NULL;2023-11-22 01:33:48.217;2023-11-22 01:42:46.343;3793175;3793188;9563457;9564707;1;1;kWh;m3;13;1250;9798766;9798940;0,01;kWh;1,74;14,74;7351
1197233;2023-11-22 01:05:21.370;499,4;5;137698;4000;0;NULL;602,5;0;499,4;1;651;NULL;2023-11-22 01:38:42.617;NULL;NULL;NULL;NULL;2023-11-22 01:24:34.143;2023-11-22 01:33:10.627;3793162;3793174;9562198;9563457;1;1;kWh;m3;12;1259;9798449;9798745;0,01;kWh;2,96;14,96;7350
1197232;2023-11-22 01:04:27.120;302,9;7;137697;3000;0;NULL;351,5;0;302,9;1;654;NULL;2023-11-22 01:32:42.083;NULL;NULL;NULL;NULL;2023-11-22 01:14:30.613;2023-11-22 01:23:54.317;1006430;1006452;450994;451001;1;1;kWh;m3;22;7;NULL;NULL;NULL;NULL;NULL;22;394
1197231;2023-11-22 00:55:27.573;499,6;4;137698;4000;0;NULL;601,8;0;499,6;1;651;NULL;2023-11-22 01:29:42.587;NULL;NULL;NULL;NULL;2023-11-22 01:14:30.723;2023-11-22 01:23:07.917;3793148;3793159;9560947;9562197;1;1;kWh;m3;11;1250;9798261;9798414;0,01;kWh;1,53;12,53;7349
1197230;2023-11-22 00:52:56.890;302,8;6;137697;3000;0;NULL;351,1;0;302,8;1;654;NULL;2023-11-22 01:21:42.820;NULL;NULL;NULL;NULL;2023-11-22 01:03:43.483;2023-11-22 01:12:50.820;1006405;1006426;450986;450993;1;1;kWh;m3;21;7;NULL;NULL;NULL;NULL;NULL;21;392
1197229;2023-11-22 00:42:42.737;302,6;5;137697;3000;0;NULL;350,9;0;302,6;1;654;NULL;2023-11-22 01:10:42.757;NULL;NULL;NULL;NULL;2023-11-22 00:52:43.060;2023-11-22 01:01:49.197;1006380;1006401;450978;450985;1;1;kWh;m3;21;7;NULL;NULL;NULL;NULL;NULL;21;390
1197228;2023-11-22 00:39:40.977;499,4;3;137698;4000;0;NULL;601,6;0;499,4;1;651;NULL;2023-11-22 01:20:42.030;NULL;NULL;NULL;NULL;2023-11-22 01:04:46.693;2023-11-22 01:13:42.137;3793134;3793147;9559685;9560947;1;1;kWh;m3;13;1262;9798075;9798249;0,01;kWh;1,74;14,74;7348
1197227;2023-11-22 00:31:35.460;302,5;4;137697;3000;0;NULL;351,5;0;302,5;1;653;NULL;2023-11-22 01:00:42.637;NULL;NULL;NULL;NULL;2023-11-22 00:41:34.490;2023-11-22 00:50:53.800;1006356;1006377;450971;450978;1;1;kWh;m3;21;7;NULL;NULL;NULL;NULL;NULL;21;389
1197226;2023-11-22 00:28:06.520;500,7;2;137698;4000;0;NULL;601,5;0;500,7;1;651;NULL;2023-11-22 01:10:42.867;NULL;NULL;NULL;NULL;2023-11-22 00:54:48.973;2023-11-22 01:04:06.553;3793121;3793133;9558412;9559685;1;1;kWh;m3;12;1273;9797896;9798067;0,01;kWh;1,71;13,71;7347
1197225;2023-11-22 00:22:32.000;501,9;1;137698;4000;0;NULL;602,2;0;501,9;1;651;NULL;2023-11-22 00:54:42.317;NULL;NULL;NULL;NULL;2023-11-22 00:39:15.983;2023-11-22 00:48:01.550;3793103;3793114;9557155;9558412;1;1;kWh;m3;11;1257;9797567;9797775;0,01;kWh;2,08;13,08;7346
1197224;2023-11-22 00:19:51.977;302,8;3;137697;3000;0;NULL;351,4;0;302,8;1;653;NULL;2023-11-22 00:49:42.300;NULL;NULL;NULL;NULL;2023-11-22 00:30:45.180;2023-11-22 00:40:31.167;1006330;1006353;450963;450970;1;1;kWh;m3;23;7;NULL;NULL;NULL;NULL;NULL;23;387
1197223;2023-11-22 00:10:50.423;505,1;7;137695;4000;0;NULL;600,3;0;505,1;1;606;NULL;2023-11-22 00:39:42.133;NULL;NULL;NULL;NULL;2023-11-22 00:26:42.630;2023-11-22 00:33:48.393;3793086;3793097;9555846;9557155;1;1;kWh;m3;11;1309;9797191;9797418;0,01;kWh;2,27;13,27;7345
1197222;2023-11-22 00:04:57.587;302,2;2;137697;3000;0;NULL;351,4;0;302,2;1;653;NULL;2023-11-22 00:37:42.773;NULL;NULL;NULL;NULL;2023-11-22 00:18:58.887;2023-11-22 00:28:48.207;1006306;1006326;450954;450962;1;1;kWh;m3;20;8;NULL;NULL;NULL;NULL;NULL;20;385
1197221;2023-11-22 00:03:36.920;506,1;6;137695;4000;0;NULL;600,2;0;506,1;1;606;NULL;2023-11-22 00:31:42.107;NULL;NULL;NULL;NULL;2023-11-22 00:18:22.327;2023-11-22 00:25:53.070;3793074;3793085;9554534;9555846;1;1;kWh;m3;11;1312;9796760;9797159;0,01;kWh;3,99;14,99;7344
1197220;2023-11-21 23:58:41.000;303,4;1;137697;3000;0;NULL;351,4;0;303,4;1;653;NULL;2023-11-22 00:33:41.783;NULL;NULL;NULL;NULL;2023-11-22 00:03:58.140;2023-11-22 00:13:26.370;1006270;1006291;450942;450951;1;1;kWh;m3;21;9;NULL;NULL;NULL;NULL;NULL;21;383
1197219;2023-11-21 23:54:43.380;504,5;5;137695;4000;0;NULL;600,1;0;504,5;1;606;NULL;2023-11-22 00:23:42.350;NULL;NULL;NULL;NULL;2023-11-22 00:10:19.593;2023-11-22 00:17:38.833;3793062;3793073;9553225;9554534;1;1;kWh;m3;11;1309;9796517;9796744;0,01;kWh;2,27;13,27;7343
1197218;2023-11-21 23:46:34.320;505,9;4;137695;4000;0;NULL;600,6;0;505,9;1;606;NULL;2023-11-22 00:15:43.190;NULL;NULL;NULL;NULL;2023-11-22 00:03:14.650;2023-11-22 00:09:36.900;3793051;3793062;9551910;9553225;1;1;kWh;m3;11;1315;9796283;9796501;0,01;kWh;2,18;13,18;7342
1197217;2023-11-21 23:39:43.280;341,1;3;137696;3000;0;NULL;400,7;0;341,1;1;633;NULL;2023-11-22 00:07:45.197;NULL;NULL;NULL;NULL;2023-11-21 23:51:51.693;2023-11-21 23:58:47.100;1006243;1006258;450930;450941;1;1;kWh;m3;15;11;NULL;NULL;NULL;NULL;NULL;15;381
1197216;2023-11-21 23:35:44.457;506,3;3;137695;4000;0;NULL;600,5;0;506,3;1;606;NULL;2023-11-22 00:07:45.123;NULL;NULL;NULL;NULL;2023-11-21 23:54:26.433;2023-11-22 00:00:55.537;3793039;3793048;9550599;9551910;1;1;kWh;m3;9;1311;9796061;9796217;0,01;kWh;1,56;10,56;7341
